base_path	file_name	cluster_data_fn	cluster_method	num_clusters	analysis_success	silhouette_score
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1834.lsf.104426949.stdout	 L6_Streptococcus_trajs_loclust_k8_4pca.tsv	4pca	8	TRUE	0.6166067579343125
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3783.lsf.104428942.stdout	 L6_Collinsella_trajs_loclust_k6_9pca.tsv	9pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5185.lsf.104430640.stdout	 L6_Salinicoccus_trajs_loclust_k7_3pca.tsv	3pca	7	TRUE	0.9181477618740308
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.238.lsf.104425280.stdout	 L6_Isobaculum_trajs_loclust_k4_8pca.tsv	8pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4974.lsf.104430358.stdout	 L6_Turicibacter_trajs_loclust_k8_8pca.tsv	8pca	8	TRUE	0.4029302049015159
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4383.lsf.104429544.stdout	 L6_Akkermansia_trajs_loclust_k4_9pca.tsv	9pca	4	TRUE	0.22137018307501485
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3557.lsf.104428715.stdout	 L6_Allobaculum_trajs_loclust_k6_7pca.tsv	7pca	6	TRUE	0.8919937001374727
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5593.lsf.104431056.stdout	 L6_Paraprevotella_trajs_loclust_k9_3pca.tsv	3pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6673.lsf.104432303.stdout	 L6_Lachnospira_trajs_loclust_k4_3pca.tsv	3pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7322.lsf.104432965.stdout	 L6_Planomicrobium_trajs_loclust_k8_4pca.tsv	4pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5821.lsf.104431311.stdout	 L6_Stenotrophomonas_trajs_loclust_k9_7pca.tsv	7pca	9	TRUE	0.787445697796647
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5429.lsf.104430887.stdout	 L6_Eggerthella_trajs_loclust_k9_7pca.tsv	7pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6875.lsf.104432506.stdout	 L6_rc4-4_trajs_loclust_k8_5pca.tsv	5pca	8	TRUE	0.3350639124734426
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6598.lsf.104432226.stdout	 L6_Roseburia_trajs_loclust_k8_8pca.tsv	8pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4272.lsf.104429433.stdout	 L6_Alphaproteobacteria;o_;f_;g__trajs_loclust_k5_fa.tsv	fa	5	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.152.lsf.104425194.stdout	 L6_Dermacoccus_trajs_loclust_k8_fa.tsv	fa	8	TRUE	0.7812815729079129
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6487.lsf.104432112.stdout	 L6_Sediminibacterium_trajs_loclust_k8_9pca.tsv	9pca	8	TRUE	0.8077657787412102
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.853.lsf.104425959.stdout	 L6_Salinibacterium_trajs_loclust_k4_7pca.tsv	7pca	4	TRUE	0.9286294059760463
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5882.lsf.104431387.stdout	 L6_Oxalobacter_trajs_loclust_k3_4pca.tsv	4pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2488.lsf.104427613.stdout	 L6_Natronobacillus_trajs_loclust_k6_fa.tsv	fa	6	TRUE	0.8981236570788308
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5404.lsf.104430861.stdout	 L6_Eggerthella_trajs_loclust_k6_6pca.tsv	6pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.630.lsf.104425733.stdout	 L6_Blautia_trajs_loclust_k4_8pca.tsv	8pca	4	TRUE	0.2208993028069067
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2265.lsf.104427387.stdout	 L6_Dehalobacterium_trajs_loclust_k6_3pca.tsv	3pca	6	TRUE	0.36517356327913825
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1516.lsf.104426627.stdout	 L6_Oscillospira_trajs_loclust_k3_6pca.tsv	6pca	3	TRUE	0.24992578952119637
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3712.lsf.104428870.stdout	 L6_Haemophilus_trajs_loclust_k5_fa.tsv	fa	5	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7014.lsf.104432649.stdout	 L6_Streptophyta;f_;g__trajs_loclust_k4_8pca.tsv	8pca	4	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1159.lsf.104426269.stdout	 L6_Achromobacter_trajs_loclust_k7_9pca.tsv	9pca	7	TRUE	0.9126143240898165
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6807.lsf.104432438.stdout	 L6_Bacillus_trajs_loclust_k6_9pca.tsv	9pca	6	TRUE	0.49649942920178897
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2128.lsf.104427245.stdout	 L6_Actinomyces_trajs_loclust_k3_fa.tsv	fa	3	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5739.lsf.104431209.stdout	 L6_Adlercreutzia_trajs_loclust_k6_5pca.tsv	5pca	6	TRUE	0.34231998941924563
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5285.lsf.104430741.stdout	 L6_Sphingobium_trajs_loclust_k5_7pca.tsv	7pca	5	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4313.lsf.104429474.stdout	 L6_RF39;f_;g__trajs_loclust_k3_3pca.tsv	3pca	3	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5370.lsf.104430826.stdout	 L6_Staphylococcus_trajs_loclust_k9_4pca.tsv	4pca	9	TRUE	0.4046906934428118
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6388.lsf.104432011.stdout	 L6_Shigella_trajs_loclust_k3_6pca.tsv	6pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5561.lsf.104431022.stdout	 L6_Paraprevotella_trajs_loclust_k5_3pca.tsv	3pca	5	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5174.lsf.104430629.stdout	 L6_Salinicoccus_trajs_loclust_k5_8pca.tsv	8pca	5	TRUE	0.9111934719762352
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4909.lsf.104430285.stdout	 L6_Faecalibacterium_trajs_loclust_k7_7pca.tsv	7pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.84.lsf.104425126.stdout	 L6_Sarcina_trajs_loclust_k6_6pca.tsv	6pca	6	TRUE	0.2307441341129989
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5353.lsf.104430809.stdout	 L6_Staphylococcus_trajs_loclust_k7_3pca.tsv	3pca	7	TRUE	0.5304293989232386
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5926.lsf.104431434.stdout	 L6_Oxalobacter_trajs_loclust_k8_8pca.tsv	8pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2781.lsf.104427906.stdout	 L6_Rhodococcus_trajs_loclust_k7_7pca.tsv	7pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6577.lsf.104432205.stdout	 L6_Roseburia_trajs_loclust_k6_3pca.tsv	3pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3043.lsf.104428171.stdout	 L6_Anoxybacillus_trajs_loclust_k5_5pca.tsv	5pca	5	TRUE	0.928190997327154
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4367.lsf.104429528.stdout	 L6_RF39;f_;g__trajs_loclust_k9_9pca.tsv	9pca	9	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4716.lsf.104429955.stdout	 L6_Methylobacterium_trajs_loclust_k4_6pca.tsv	6pca	4	TRUE	0.9237387134280552
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.324.lsf.104425366.stdout	 L6_Sphingobacterium_trajs_loclust_k8_6pca.tsv	6pca	8	TRUE	0.9166041375848595
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1508.lsf.104426619.stdout	 L6_Micrococcus_trajs_loclust_k9_6pca.tsv	6pca	9	TRUE	0.9916464752808263
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6734.lsf.104432365.stdout	 L6_Aerococcus_trajs_loclust_k4_8pca.tsv	8pca	4	TRUE	0.9296298473861316
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6305.lsf.104431916.stdout	 L6_Trichococcus_trajs_loclust_k7_3pca.tsv	3pca	7	TRUE	0.9566756818069961
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3300.lsf.104428456.stdout	 L6_Xenorhabdus_trajs_loclust_k9_6pca.tsv	6pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.320.lsf.104425362.stdout	 L6_Sphingobacterium_trajs_loclust_k8_fa.tsv	fa	8	TRUE	0.8227963684643514
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.160.lsf.104425202.stdout	 L6_Dermacoccus_trajs_loclust_k9_fa.tsv	fa	9	TRUE	0.7812815729079129
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3666.lsf.104428824.stdout	 L6_Corynebacterium_trajs_loclust_k6_4pca.tsv	4pca	6	TRUE	0.912939291342664
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1228.lsf.104426339.stdout	 L6__unk_trajs_loclust_k9_6pca.tsv	6pca	9	TRUE	0.8427425939971753
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5442.lsf.104430900.stdout	 L6_Sphingomonas_trajs_loclust_k4_4pca.tsv	4pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1498.lsf.104426609.stdout	 L6_Micrococcus_trajs_loclust_k8_4pca.tsv	4pca	8	TRUE	0.9916464752808263
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2567.lsf.104427692.stdout	 L6_Paenisporosarcina_trajs_loclust_k8_9pca.tsv	9pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6986.lsf.104432619.stdout	 L6_Acinetobacter_trajs_loclust_k8_4pca.tsv	4pca	8	TRUE	0.8705771296151699
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5390.lsf.104430847.stdout	 L6_Eggerthella_trajs_loclust_k4_8pca.tsv	8pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6679.lsf.104432309.stdout	 L6_Lachnospira_trajs_loclust_k4_9pca.tsv	9pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.907.lsf.104426016.stdout	 L6_Melissococcus_trajs_loclust_k4_5pca.tsv	5pca	4	TRUE	0.3177160746100271
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6711.lsf.104432341.stdout	 L6_Lachnospira_trajs_loclust_k8_9pca.tsv	9pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5385.lsf.104430842.stdout	 L6_Eggerthella_trajs_loclust_k4_3pca.tsv	3pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6275.lsf.104431876.stdout	 L6_Trichococcus_trajs_loclust_k3_5pca.tsv	5pca	3	TRUE	0.9566756818069961
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1396.lsf.104426507.stdout	 L6_Microbacterium_trajs_loclust_k9_6pca.tsv	6pca	9	TRUE	0.9465662719599723
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4903.lsf.104430279.stdout	 L6_Faecalibacterium_trajs_loclust_k6_9pca.tsv	9pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3959.lsf.104429118.stdout	 L6_Parabacteroides_trajs_loclust_k7_9pca.tsv	9pca	7	TRUE	0.9321537141561542
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4030.lsf.104429189.stdout	 L6_Lysinibacillus_trajs_loclust_k9_8pca.tsv	8pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3395.lsf.104428551.stdout	 L6_Lactococcus_trajs_loclust_k7_5pca.tsv	5pca	7	TRUE	0.39823488725634154
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3143.lsf.104428296.stdout	 L6_Enterococcus_trajs_loclust_k3_9pca.tsv	9pca	3	TRUE	0.3008601952592654
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5979.lsf.104431498.stdout	 L6_Acidovorax_trajs_loclust_k8_5pca.tsv	5pca	8	TRUE	0.9296298473861316
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.930.lsf.104426039.stdout	 L6_Melissococcus_trajs_loclust_k7_4pca.tsv	4pca	7	TRUE	0.34530135524225775
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.568.lsf.104425669.stdout	 L6_Streptomyces_trajs_loclust_k4_fa.tsv	fa	4	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3233.lsf.104428388.stdout	 L6_Agrobacterium_trajs_loclust_k8_3pca.tsv	3pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.495.lsf.104425594.stdout	 L6_Clostridia;o_;f_;g__trajs_loclust_k8_9pca.tsv	9pca	8	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3795.lsf.104428954.stdout	 L6_Collinsella_trajs_loclust_k8_5pca.tsv	5pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5780.lsf.104431256.stdout	 L6_Stenotrophomonas_trajs_loclust_k4_6pca.tsv	6pca	4	TRUE	0.7981713970225881
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5967.lsf.104431486.stdout	 L6_Acidovorax_trajs_loclust_k6_9pca.tsv	9pca	6	TRUE	0.9296298473861316
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3951.lsf.104429110.stdout	 L6_Parabacteroides_trajs_loclust_k6_9pca.tsv	9pca	6	TRUE	0.9321537141561542
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.771.lsf.104425876.stdout	 L6_Bifidobacterium_trajs_loclust_k8_5pca.tsv	5pca	8	TRUE	0.4585108641631989
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4913.lsf.104430289.stdout	 L6_Faecalibacterium_trajs_loclust_k8_3pca.tsv	3pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1399.lsf.104426510.stdout	 L6_Microbacterium_trajs_loclust_k9_9pca.tsv	9pca	9	TRUE	0.9465662719599723
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5095.lsf.104430550.stdout	 L6_Clostridium_trajs_loclust_k9_9pca.tsv	9pca	9	TRUE	0.29178240227269414
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2064.lsf.104427180.stdout	 L6_Exiguobacterium_trajs_loclust_k9_fa.tsv	fa	9	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6377.lsf.104432000.stdout	 L6_Burkholderiales;f_;g__trajs_loclust_k9_3pca.tsv	3pca	9	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4788.lsf.104430057.stdout	 L6_Desulfovibrio_trajs_loclust_k6_6pca.tsv	6pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6397.lsf.104432020.stdout	 L6_Shigella_trajs_loclust_k4_7pca.tsv	7pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4655.lsf.104429863.stdout	 L6_[Prevotella]_trajs_loclust_k3_9pca.tsv	9pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7200.lsf.104432838.stdout	 L6_Vagococcus_trajs_loclust_k7_fa.tsv	fa	7	TRUE	0.6021257188004236
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7276.lsf.104432917.stdout	 L6_Lacticigenium_trajs_loclust_k9_6pca.tsv	6pca	9	TRUE	0.9286294059760463
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2457.lsf.104427581.stdout	 L6_02d06_trajs_loclust_k9_3pca.tsv	3pca	9	TRUE	0.3934973943883397
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6958.lsf.104432591.stdout	 L6_Acinetobacter_trajs_loclust_k4_8pca.tsv	8pca	4	TRUE	0.862028453031652
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3534.lsf.104428692.stdout	 L6_Allobaculum_trajs_loclust_k3_8pca.tsv	8pca	3	TRUE	0.8919937001374727
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.212.lsf.104425254.stdout	 L6_Bradyrhizobium_trajs_loclust_k8_6pca.tsv	6pca	8	TRUE	0.8061057481892131
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.894.lsf.104426003.stdout	 L6_Salinibacterium_trajs_loclust_k9_8pca.tsv	8pca	9	TRUE	0.9286294059760463
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.446.lsf.104425545.stdout	 L6_Erwinia_trajs_loclust_k9_8pca.tsv	8pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2202.lsf.104427319.stdout	 L6_RF32;f_;g__trajs_loclust_k5_4pca.tsv	4pca	5	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6612.lsf.104432240.stdout	 L6_Serratia_trajs_loclust_k3_6pca.tsv	6pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5901.lsf.104431409.stdout	 L6_Oxalobacter_trajs_loclust_k5_7pca.tsv	7pca	5	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3275.lsf.104428431.stdout	 L6_Xenorhabdus_trajs_loclust_k6_5pca.tsv	5pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4222.lsf.104429383.stdout	 L6_Anaeroplasma_trajs_loclust_k5_8pca.tsv	8pca	5	TRUE	0.30725003367536685
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6402.lsf.104432025.stdout	 L6_Shigella_trajs_loclust_k5_4pca.tsv	4pca	5	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3752.lsf.104428910.stdout	 L6_Collinsella_trajs_loclust_k3_fa.tsv	fa	3	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4206.lsf.104429367.stdout	 L6_Anaeroplasma_trajs_loclust_k3_8pca.tsv	8pca	3	TRUE	0.30725003367536685
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.889.lsf.104425998.stdout	 L6_Salinibacterium_trajs_loclust_k9_3pca.tsv	3pca	9	TRUE	0.9286294059760463
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.298.lsf.104425340.stdout	 L6_Sphingobacterium_trajs_loclust_k5_4pca.tsv	4pca	5	TRUE	0.9166041375848595
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.500.lsf.104425599.stdout	 L6_Clostridia;o_;f_;g__trajs_loclust_k9_6pca.tsv	6pca	9	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3573.lsf.104428731.stdout	 L6_Allobaculum_trajs_loclust_k8_7pca.tsv	7pca	8	TRUE	0.8919937001374727
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1760.lsf.104426873.stdout	 L6_Gemellales;f_;g__trajs_loclust_k6_fa.tsv	fa	6	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2849.lsf.104427975.stdout	 L6_[Ruminococcus]_trajs_loclust_k9_3pca.tsv	3pca	9	TRUE	0.408244806779848
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6943.lsf.104432576.stdout	 L6_Planococcus_trajs_loclust_k9_9pca.tsv	9pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7307.lsf.104432950.stdout	 L6_Planomicrobium_trajs_loclust_k6_5pca.tsv	5pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2594.lsf.104427719.stdout	 L6_Clavibacter_trajs_loclust_k5_4pca.tsv	4pca	5	TRUE	0.907357232829549
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5399.lsf.104430856.stdout	 L6_Eggerthella_trajs_loclust_k5_9pca.tsv	9pca	5	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5539.lsf.104430999.stdout	 L6_Enhydrobacter_trajs_loclust_k9_5pca.tsv	5pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2050.lsf.104427166.stdout	 L6_Exiguobacterium_trajs_loclust_k7_4pca.tsv	4pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2338.lsf.104427460.stdout	 L6_Ureibacillus_trajs_loclust_k8_4pca.tsv	4pca	8	TRUE	0.8735854758325834
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7290.lsf.104432933.stdout	 L6_Planomicrobium_trajs_loclust_k4_4pca.tsv	4pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3755.lsf.104428913.stdout	 L6_Collinsella_trajs_loclust_k3_5pca.tsv	5pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1171.lsf.104426281.stdout	 L6_Achromobacter_trajs_loclust_k9_5pca.tsv	5pca	9	TRUE	0.9126143240898165
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1945.lsf.104427060.stdout	 L6_Ruminococcus_trajs_loclust_k8_3pca.tsv	3pca	8	TRUE	0.42090322197943325
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2501.lsf.104427626.stdout	 L6_Natronobacillus_trajs_loclust_k7_7pca.tsv	7pca	7	TRUE	0.9155154545179599
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2580.lsf.104427705.stdout	 L6_Clavibacter_trajs_loclust_k3_6pca.tsv	6pca	3	TRUE	0.907357232829549
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3791.lsf.104428950.stdout	 L6_Collinsella_trajs_loclust_k7_9pca.tsv	9pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1869.lsf.104426984.stdout	 L6_Odoribacter_trajs_loclust_k5_7pca.tsv	7pca	5	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.670.lsf.104425773.stdout	 L6_Blautia_trajs_loclust_k9_8pca.tsv	8pca	9	TRUE	0.2208993028069067
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5123.lsf.104430578.stdout	 L6_Weissella_trajs_loclust_k6_5pca.tsv	5pca	6	TRUE	0.7925411334880719
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1172.lsf.104426282.stdout	 L6_Achromobacter_trajs_loclust_k9_6pca.tsv	6pca	9	TRUE	0.9126143240898165
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6400.lsf.104432023.stdout	 L6_Shigella_trajs_loclust_k5_fa.tsv	fa	5	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5306.lsf.104430762.stdout	 L6_Sphingobium_trajs_loclust_k8_4pca.tsv	4pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7065.lsf.104432701.stdout	 L6_Amaricoccus_trajs_loclust_k4_3pca.tsv	3pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5283.lsf.104430739.stdout	 L6_Sphingobium_trajs_loclust_k5_5pca.tsv	5pca	5	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2252.lsf.104427369.stdout	 L6_Dehalobacterium_trajs_loclust_k4_6pca.tsv	6pca	4	TRUE	0.18594768294015934
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4497.lsf.104429668.stdout	 L6_Pseudomonas_trajs_loclust_k5_3pca.tsv	3pca	5	TRUE	0.9129420888873385
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3385.lsf.104428541.stdout	 L6_Lactococcus_trajs_loclust_k6_3pca.tsv	3pca	6	TRUE	0.46915798624350974
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6620.lsf.104432250.stdout	 L6_Serratia_trajs_loclust_k4_6pca.tsv	6pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7057.lsf.104432693.stdout	 L6_Amaricoccus_trajs_loclust_k3_3pca.tsv	3pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1829.lsf.104426944.stdout	 L6_Streptococcus_trajs_loclust_k7_7pca.tsv	7pca	7	TRUE	0.5742597229667321
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4139.lsf.104429299.stdout	 L6_Pantoea_trajs_loclust_k9_5pca.tsv	5pca	9	TRUE	0.9311179917201062
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6896.lsf.104432529.stdout	 L6_Planococcus_trajs_loclust_k4_fa.tsv	fa	4	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1255.lsf.104426366.stdout	 L6_Anaerotruncus_trajs_loclust_k5_9pca.tsv	9pca	5	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6265.lsf.104431866.stdout	 L6_Anaerobacillus_trajs_loclust_k9_3pca.tsv	3pca	9	TRUE	0.6218727315931193
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2800.lsf.104427926.stdout	 L6_[Ruminococcus]_trajs_loclust_k3_fa.tsv	fa	3	TRUE	6.647798739186554e-05
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3579.lsf.104428737.stdout	 L6_Allobaculum_trajs_loclust_k9_5pca.tsv	5pca	9	TRUE	0.8919937001374727
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.997.lsf.104426106.stdout	 L6_Bilophila_trajs_loclust_k8_7pca.tsv	7pca	8	TRUE	0.9743716237021214
