index	num_classes	function_combo	noise_level	seed	dataset_path
1542	6	exponential-hyperbolic-linear-norm-poly-tan	0.16	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.1.tsv
1543	6	exponential-hyperbolic-linear-norm-poly-tan	0.16	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.2.tsv
1544	6	exponential-hyperbolic-linear-norm-poly-tan	0.16	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.3.tsv
1545	6	exponential-hyperbolic-linear-norm-poly-tan	0.16	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.4.tsv
1546	6	exponential-hyperbolic-linear-norm-poly-tan	0.16	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.5.tsv
1547	6	exponential-hyperbolic-linear-norm-poly-tan	0.16	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.6.tsv
1548	6	exponential-hyperbolic-linear-norm-poly-tan	0.16	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.7.tsv
1549	6	exponential-hyperbolic-linear-norm-poly-tan	0.16	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.8.tsv
1550	6	exponential-hyperbolic-linear-norm-poly-tan	0.16	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.9.tsv
1551	6	exponential-hyperbolic-linear-norm-poly-tan	0.2	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.0.tsv
1552	6	exponential-hyperbolic-linear-norm-poly-tan	0.2	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.1.tsv
1553	6	exponential-hyperbolic-linear-norm-poly-tan	0.2	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.2.tsv
1554	6	exponential-hyperbolic-linear-norm-poly-tan	0.2	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.3.tsv
1555	6	exponential-hyperbolic-linear-norm-poly-tan	0.2	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.4.tsv
1556	6	exponential-hyperbolic-linear-norm-poly-tan	0.2	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.5.tsv
1557	6	exponential-hyperbolic-linear-norm-poly-tan	0.2	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.6.tsv
1558	6	exponential-hyperbolic-linear-norm-poly-tan	0.2	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.7.tsv
1559	6	exponential-hyperbolic-linear-norm-poly-tan	0.2	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.8.tsv
1560	6	exponential-hyperbolic-linear-norm-poly-tan	0.2	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-norm-poly-tan.200reps.9.tsv
1561	6	exponential-hyperbolic-linear-poly-scurve-sin	0.0	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.0.tsv
1562	6	exponential-hyperbolic-linear-poly-scurve-sin	0.0	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.1.tsv
1563	6	exponential-hyperbolic-linear-poly-scurve-sin	0.0	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.2.tsv
1564	6	exponential-hyperbolic-linear-poly-scurve-sin	0.0	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.3.tsv
1565	6	exponential-hyperbolic-linear-poly-scurve-sin	0.0	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.4.tsv
1566	6	exponential-hyperbolic-linear-poly-scurve-sin	0.0	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.5.tsv
1567	6	exponential-hyperbolic-linear-poly-scurve-sin	0.0	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.6.tsv
1568	6	exponential-hyperbolic-linear-poly-scurve-sin	0.0	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.7.tsv
1569	6	exponential-hyperbolic-linear-poly-scurve-sin	0.0	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.8.tsv
1570	6	exponential-hyperbolic-linear-poly-scurve-sin	0.0	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.9.tsv
1571	6	exponential-hyperbolic-linear-poly-scurve-sin	0.04	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.0.tsv
1572	6	exponential-hyperbolic-linear-poly-scurve-sin	0.04	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.1.tsv
1573	6	exponential-hyperbolic-linear-poly-scurve-sin	0.04	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.2.tsv
1574	6	exponential-hyperbolic-linear-poly-scurve-sin	0.04	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.3.tsv
1575	6	exponential-hyperbolic-linear-poly-scurve-sin	0.04	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.4.tsv
1576	6	exponential-hyperbolic-linear-poly-scurve-sin	0.04	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.5.tsv
1577	6	exponential-hyperbolic-linear-poly-scurve-sin	0.04	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.6.tsv
1578	6	exponential-hyperbolic-linear-poly-scurve-sin	0.04	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.7.tsv
1579	6	exponential-hyperbolic-linear-poly-scurve-sin	0.04	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.8.tsv
1580	6	exponential-hyperbolic-linear-poly-scurve-sin	0.04	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.9.tsv
1581	6	exponential-hyperbolic-linear-poly-scurve-sin	0.08	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.0.tsv
1582	6	exponential-hyperbolic-linear-poly-scurve-sin	0.08	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.1.tsv
1583	6	exponential-hyperbolic-linear-poly-scurve-sin	0.08	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.2.tsv
1584	6	exponential-hyperbolic-linear-poly-scurve-sin	0.08	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.3.tsv
1585	6	exponential-hyperbolic-linear-poly-scurve-sin	0.08	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.4.tsv
1586	6	exponential-hyperbolic-linear-poly-scurve-sin	0.08	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.5.tsv
1587	6	exponential-hyperbolic-linear-poly-scurve-sin	0.08	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.6.tsv
1588	6	exponential-hyperbolic-linear-poly-scurve-sin	0.08	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.7.tsv
1589	6	exponential-hyperbolic-linear-poly-scurve-sin	0.08	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.8.tsv
1590	6	exponential-hyperbolic-linear-poly-scurve-sin	0.08	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.9.tsv
1591	6	exponential-hyperbolic-linear-poly-scurve-sin	0.12	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.12noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.0.tsv
1592	6	exponential-hyperbolic-linear-poly-scurve-sin	0.12	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.12noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.1.tsv
1593	6	exponential-hyperbolic-linear-poly-scurve-sin	0.12	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.12noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.2.tsv
1594	6	exponential-hyperbolic-linear-poly-scurve-sin	0.12	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.12noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.3.tsv
1595	6	exponential-hyperbolic-linear-poly-scurve-sin	0.12	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.12noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.4.tsv
1596	6	exponential-hyperbolic-linear-poly-scurve-sin	0.12	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.12noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.5.tsv
1597	6	exponential-hyperbolic-linear-poly-scurve-sin	0.12	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.12noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.6.tsv
1598	6	exponential-hyperbolic-linear-poly-scurve-sin	0.12	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.12noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.7.tsv
1599	6	exponential-hyperbolic-linear-poly-scurve-sin	0.12	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.12noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.8.tsv
1600	6	exponential-hyperbolic-linear-poly-scurve-sin	0.12	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.12noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.9.tsv
1601	6	exponential-hyperbolic-linear-poly-scurve-sin	0.16	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.0.tsv
1602	6	exponential-hyperbolic-linear-poly-scurve-sin	0.16	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.1.tsv
1603	6	exponential-hyperbolic-linear-poly-scurve-sin	0.16	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.2.tsv
1604	6	exponential-hyperbolic-linear-poly-scurve-sin	0.16	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.3.tsv
1605	6	exponential-hyperbolic-linear-poly-scurve-sin	0.16	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.4.tsv
1606	6	exponential-hyperbolic-linear-poly-scurve-sin	0.16	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.5.tsv
1607	6	exponential-hyperbolic-linear-poly-scurve-sin	0.16	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.6.tsv
1608	6	exponential-hyperbolic-linear-poly-scurve-sin	0.16	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.7.tsv
1609	6	exponential-hyperbolic-linear-poly-scurve-sin	0.16	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.8.tsv
1610	6	exponential-hyperbolic-linear-poly-scurve-sin	0.16	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.16noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.9.tsv
1611	6	exponential-hyperbolic-linear-poly-scurve-sin	0.2	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.0.tsv
1612	6	exponential-hyperbolic-linear-poly-scurve-sin	0.2	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.1.tsv
1613	6	exponential-hyperbolic-linear-poly-scurve-sin	0.2	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.2.tsv
1614	6	exponential-hyperbolic-linear-poly-scurve-sin	0.2	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.3.tsv
1615	6	exponential-hyperbolic-linear-poly-scurve-sin	0.2	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.4.tsv
1616	6	exponential-hyperbolic-linear-poly-scurve-sin	0.2	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.5.tsv
1617	6	exponential-hyperbolic-linear-poly-scurve-sin	0.2	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.6.tsv
1618	6	exponential-hyperbolic-linear-poly-scurve-sin	0.2	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.7.tsv
1619	6	exponential-hyperbolic-linear-poly-scurve-sin	0.2	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.8.tsv
1620	6	exponential-hyperbolic-linear-poly-scurve-sin	0.2	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.2noise.exponential-hyperbolic-linear-poly-scurve-sin.200reps.9.tsv
1621	6	exponential-hyperbolic-linear-poly-sin-tan	0.0	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.0.tsv
1622	6	exponential-hyperbolic-linear-poly-sin-tan	0.0	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.1.tsv
1623	6	exponential-hyperbolic-linear-poly-sin-tan	0.0	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.2.tsv
1624	6	exponential-hyperbolic-linear-poly-sin-tan	0.0	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.3.tsv
1625	6	exponential-hyperbolic-linear-poly-sin-tan	0.0	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.4.tsv
1626	6	exponential-hyperbolic-linear-poly-sin-tan	0.0	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.5.tsv
1627	6	exponential-hyperbolic-linear-poly-sin-tan	0.0	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.6.tsv
1628	6	exponential-hyperbolic-linear-poly-sin-tan	0.0	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.7.tsv
1629	6	exponential-hyperbolic-linear-poly-sin-tan	0.0	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.8.tsv
1630	6	exponential-hyperbolic-linear-poly-sin-tan	0.0	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.0noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.9.tsv
1631	6	exponential-hyperbolic-linear-poly-sin-tan	0.04	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.0.tsv
1632	6	exponential-hyperbolic-linear-poly-sin-tan	0.04	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.1.tsv
1633	6	exponential-hyperbolic-linear-poly-sin-tan	0.04	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.2.tsv
1634	6	exponential-hyperbolic-linear-poly-sin-tan	0.04	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.3.tsv
1635	6	exponential-hyperbolic-linear-poly-sin-tan	0.04	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.4.tsv
1636	6	exponential-hyperbolic-linear-poly-sin-tan	0.04	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.5.tsv
1637	6	exponential-hyperbolic-linear-poly-sin-tan	0.04	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.6.tsv
1638	6	exponential-hyperbolic-linear-poly-sin-tan	0.04	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.7.tsv
1639	6	exponential-hyperbolic-linear-poly-sin-tan	0.04	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.8.tsv
1640	6	exponential-hyperbolic-linear-poly-sin-tan	0.04	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.04noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.9.tsv
1641	6	exponential-hyperbolic-linear-poly-sin-tan	0.08	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.0.tsv
1642	6	exponential-hyperbolic-linear-poly-sin-tan	0.08	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.1.tsv
1643	6	exponential-hyperbolic-linear-poly-sin-tan	0.08	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.2.tsv
1644	6	exponential-hyperbolic-linear-poly-sin-tan	0.08	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.3.tsv
1645	6	exponential-hyperbolic-linear-poly-sin-tan	0.08	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.4.tsv
1646	6	exponential-hyperbolic-linear-poly-sin-tan	0.08	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.5.tsv
1647	6	exponential-hyperbolic-linear-poly-sin-tan	0.08	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.6.tsv
1648	6	exponential-hyperbolic-linear-poly-sin-tan	0.08	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.7.tsv
1649	6	exponential-hyperbolic-linear-poly-sin-tan	0.08	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.8.tsv
1650	6	exponential-hyperbolic-linear-poly-sin-tan	0.08	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.08noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.9.tsv
1651	6	exponential-hyperbolic-linear-poly-sin-tan	0.12	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.12noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.0.tsv
1652	6	exponential-hyperbolic-linear-poly-sin-tan	0.12	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.12noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.1.tsv
1653	6	exponential-hyperbolic-linear-poly-sin-tan	0.12	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.12noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.2.tsv
1654	6	exponential-hyperbolic-linear-poly-sin-tan	0.12	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.12noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.3.tsv
1655	6	exponential-hyperbolic-linear-poly-sin-tan	0.12	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.12noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.4.tsv
1656	6	exponential-hyperbolic-linear-poly-sin-tan	0.12	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.12noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.5.tsv
1657	6	exponential-hyperbolic-linear-poly-sin-tan	0.12	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/6/0.12noise.exponential-hyperbolic-linear-poly-sin-tan.200reps.6.tsv
